state_name,state_fips,state_abbrev,county_name,county_fips,year,month,initial_claims
Georgia,13,GA,Jasper,13159,2019,2,43
Georgia,13,GA,Jasper,13159,2020,1,66
Georgia,13,GA,Jasper,13159,2020,2,35
Georgia,13,GA,Jeff Davis,13161,2019,2,24
Georgia,13,GA,Jeff Davis,13161,2020,1,62
Georgia,13,GA,Jeff Davis,13161,2020,2,33
Georgia,13,GA,Jefferson,13163,2019,2,38
Georgia,13,GA,Jefferson,13163,2020,1,163
Georgia,13,GA,Jefferson,13163,2020,2,52
Georgia,13,GA,Jenkins,13165,2019,2,19
Georgia,13,GA,Jenkins,13165,2020,1,142
Georgia,13,GA,Jenkins,13165,2020,2,33
Georgia,13,GA,Johnson,13167,2019,2,26
Georgia,13,GA,Johnson,13167,2020,1,40
Georgia,13,GA,Johnson,13167,2020,2,24
Georgia,13,GA,Jones,13169,2019,2,45
Georgia,13,GA,Jones,13169,2020,1,62
Georgia,13,GA,Jones,13169,2020,2,46
Georgia,13,GA,Lamar,13171,2019,2,26
Georgia,13,GA,Lamar,13171,2020,1,51
Georgia,13,GA,Lamar,13171,2020,2,89
Georgia,13,GA,Lanier,13173,2019,2,16
Georgia,13,GA,Lanier,13173,2020,1,20
Georgia,13,GA,Lanier,13173,2020,2,10
Georgia,13,GA,Laurens,13175,2019,2,140
Georgia,13,GA,Laurens,13175,2020,1,226
Georgia,13,GA,Laurens,13175,2020,2,131
Georgia,13,GA,Lee,13177,2019,2,45
Georgia,13,GA,Lee,13177,2020,1,112
Georgia,13,GA,Lee,13177,2020,2,55
Georgia,13,GA,Liberty,13179,2019,2,70
Georgia,13,GA,Liberty,13179,2020,1,111
Georgia,13,GA,Liberty,13179,2020,2,96
Georgia,13,GA,Lincoln,13181,2019,2,19
Georgia,13,GA,Lincoln,13181,2020,1,49
Georgia,13,GA,Lincoln,13181,2020,2,16
Georgia,13,GA,Long,13183,2019,2,19
Georgia,13,GA,Long,13183,2020,1,30
Georgia,13,GA,Long,13183,2020,2,31
Georgia,13,GA,Lowndes,13185,2019,2,168
Georgia,13,GA,Lowndes,13185,2020,1,413
Georgia,13,GA,Lowndes,13185,2020,2,216
Georgia,13,GA,Lumpkin,13187,2019,2,48
Georgia,13,GA,Lumpkin,13187,2020,1,59
Georgia,13,GA,Lumpkin,13187,2020,2,40
Georgia,13,GA,McDuffie,13189,2019,2,77
Georgia,13,GA,McDuffie,13189,2020,1,211
Georgia,13,GA,McDuffie,13189,2020,2,101
Georgia,13,GA,McIntosh,13191,2019,2,14
Georgia,13,GA,McIntosh,13191,2020,1,21
Georgia,13,GA,McIntosh,13191,2020,2,28
Georgia,13,GA,Macon,13193,2019,2,27
Georgia,13,GA,Macon,13193,2020,1,180
Georgia,13,GA,Macon,13193,2020,2,63
Georgia,13,GA,Madison,13195,2019,2,35
Georgia,13,GA,Madison,13195,2020,1,89
Georgia,13,GA,Madison,13195,2020,2,74
Georgia,13,GA,Marion,13197,2019,2,15
Georgia,13,GA,Marion,13197,2020,1,36
Georgia,13,GA,Marion,13197,2020,2,18
Georgia,13,GA,Meriwether,13199,2019,2,84
Georgia,13,GA,Meriwether,13199,2020,1,167
Georgia,13,GA,Meriwether,13199,2020,2,81
Georgia,13,GA,Miller,13201,2019,2,11
Georgia,13,GA,Miller,13201,2020,1,22
Georgia,13,GA,Miller,13201,2020,2,7
Georgia,13,GA,Mitchell,13205,2019,2,40
Georgia,13,GA,Mitchell,13205,2020,1,57
Georgia,13,GA,Mitchell,13205,2020,2,41
Georgia,13,GA,Monroe,13207,2019,2,32
Georgia,13,GA,Monroe,13207,2020,1,79
Georgia,13,GA,Monroe,13207,2020,2,65
Georgia,13,GA,Montgomery,13209,2019,2,47
Georgia,13,GA,Montgomery,13209,2020,1,75
Georgia,13,GA,Montgomery,13209,2020,2,29
Georgia,13,GA,Morgan,13211,2019,2,67
Georgia,13,GA,Morgan,13211,2020,1,53
Georgia,13,GA,Morgan,13211,2020,2,27
Georgia,13,GA,Murray,13213,2019,2,333
Georgia,13,GA,Murray,13213,2020,1,988
Georgia,13,GA,Murray,13213,2020,2,233
Georgia,13,GA,Muscogee,13215,2019,2,478
Georgia,13,GA,Muscogee,13215,2020,1,1210
Georgia,13,GA,Muscogee,13215,2020,2,378
Georgia,13,GA,Newton,13217,2019,2,299
Georgia,13,GA,Newton,13217,2020,1,341
Georgia,13,GA,Newton,13217,2020,2,313
Georgia,13,GA,Oconee,13219,2019,2,23
Georgia,13,GA,Oconee,13219,2020,1,32
Georgia,13,GA,Oconee,13219,2020,2,27
Georgia,13,GA,Oglethorpe,13221,2019,2,25
Georgia,13,GA,Oglethorpe,13221,2020,1,39
Georgia,13,GA,Oglethorpe,13221,2020,2,13
Georgia,13,GA,Paulding,13223,2019,2,223
Georgia,13,GA,Paulding,13223,2020,1,400
Georgia,13,GA,Paulding,13223,2020,2,253
Georgia,13,GA,Peach,13225,2019,2,38
Georgia,13,GA,Peach,13225,2020,1,338
Georgia,13,GA,Peach,13225,2020,2,46
Georgia,13,GA,Pickens,13227,2019,2,78
Georgia,13,GA,Pickens,13227,2020,1,64
Georgia,13,GA,Pickens,13227,2020,2,48
Georgia,13,GA,Pierce,13229,2019,2,34
Georgia,13,GA,Pierce,13229,2020,1,46
Georgia,13,GA,Pierce,13229,2020,2,17
Georgia,13,GA,Pike,13231,2019,2,27
Georgia,13,GA,Pike,13231,2020,1,54
Georgia,13,GA,Pike,13231,2020,2,33
Georgia,13,GA,Polk,13233,2019,2,163
Georgia,13,GA,Polk,13233,2020,1,475
Georgia,13,GA,Polk,13233,2020,2,159
Georgia,13,GA,Pulaski,13235,2019,2,21
Georgia,13,GA,Pulaski,13235,2020,1,72
Georgia,13,GA,Pulaski,13235,2020,2,37
Georgia,13,GA,Putnam,13237,2019,2,65
Georgia,13,GA,Putnam,13237,2020,1,68
Georgia,13,GA,Putnam,13237,2020,2,24
Georgia,13,GA,Quitman,13239,2019,2,0
Georgia,13,GA,Quitman,13239,2020,1,3
Georgia,13,GA,Quitman,13239,2020,2,0
Georgia,13,GA,Rabun,13241,2019,2,15
Georgia,13,GA,Rabun,13241,2020,1,79
Georgia,13,GA,Rabun,13241,2020,2,27
Georgia,13,GA,Randolph,13243,2019,2,14
Georgia,13,GA,Randolph,13243,2020,1,42
Georgia,13,GA,Randolph,13243,2020,2,22
Georgia,13,GA,Richmond,13245,2019,2,527
Georgia,13,GA,Richmond,13245,2020,1,1494
Georgia,13,GA,Richmond,13245,2020,2,643
Georgia,13,GA,Rockdale,13247,2019,2,214
Georgia,13,GA,Rockdale,13247,2020,1,319
Georgia,13,GA,Rockdale,13247,2020,2,281
Georgia,13,GA,Schley,13249,2019,2,7
Georgia,13,GA,Schley,13249,2020,1,17
Georgia,13,GA,Schley,13249,2020,2,7
Georgia,13,GA,Screven,13251,2019,2,14
Georgia,13,GA,Screven,13251,2020,1,193
Georgia,13,GA,Screven,13251,2020,2,36
Georgia,13,GA,Seminole,13253,2019,2,10
Georgia,13,GA,Seminole,13253,2020,1,33
