weekEnding,county,claims
10/15/2016,HARRISON,1
10/15/2016,HENRY,11
10/15/2016,HICKORY,7
10/15/2016,HOLT,0
10/15/2016,HOWARD,3
10/15/2016,HOWELL,16
10/15/2016,IRON,11
10/15/2016,JACKSON,427
10/15/2016,JASPER,55
10/15/2016,JEFFERSON,118
10/15/2016,JOHNSON,9
10/15/2016,KNOX,0
10/15/2016,LACLEDE,30
10/15/2016,LAFAYETTE,9
10/15/2016,LAWRENCE,11
10/15/2016,LEWIS,3
10/15/2016,LINCOLN,30
10/15/2016,LINN,7
10/15/2016,LIVINGSTON,5
10/15/2016,MACON,4
10/15/2016,MADISON,2
10/15/2016,MARIES,3
10/15/2016,MARION,15
10/15/2016,MCDONALD,14
10/15/2016,MERCER,1
10/15/2016,MILLER,20
10/15/2016,MISSISSIPPI,11
10/15/2016,MONITEAU,10
10/15/2016,MONROE,4
10/15/2016,MONTGOMERY,5
10/15/2016,MORGAN,10
10/15/2016,NEW MADRID,19
10/15/2016,NEWTON,22
10/15/2016,NODAWAY,7
10/15/2016,OREGON,5
10/15/2016,OSAGE,0
10/15/2016,OZARK,8
10/15/2016,PEMISCOT,13
10/15/2016,PERRY,1
10/15/2016,PETTIS,24
10/15/2016,PHELPS,11
10/15/2016,PIKE,8
10/15/2016,PLATTE,26
10/15/2016,POLK,4
10/15/2016,PULASKI,9
10/15/2016,PUTNAM,3
10/15/2016,RALLS,2
10/15/2016,RANDOLPH,9
10/15/2016,RAY,5
10/15/2016,REYNOLDS,2
10/15/2016,RIPLEY,11
10/15/2016,SALINE,12
10/15/2016,SCHUYLER,2
10/15/2016,SCOTLAND,3
10/15/2016,SCOTT,28
10/15/2016,SHANNON,5
10/15/2016,SHELBY,4
10/15/2016,ST. CHARLES,298
10/15/2016,ST. CLAIR,3
10/15/2016,ST. FRANCOIS,49
10/15/2016,ST. LOUIS,691
10/15/2016,ST. LOUIS CITY,256
10/15/2016,STE. GENEVIEVE,6
10/15/2016,STODDARD,14
10/15/2016,STONE,15
10/15/2016,SULLIVAN,3
10/15/2016,TANEY,44
10/15/2016,TEXAS,8
10/15/2016,VERNON,4
10/15/2016,WARREN,24
10/15/2016,WASHINGTON,16
10/15/2016,WAYNE,9
10/15/2016,WEBSTER,12
10/15/2016,WORTH,0
10/15/2016,WRIGHT,9
10/16/2010,ADAIR,15
10/16/2010,ANDREW,26
10/16/2010,ATCHISON,4
10/16/2010,AUDRAIN,18
10/16/2010,BARRY,43
10/16/2010,BARTON,28
10/16/2010,BATES,10
10/16/2010,BENTON,13
10/16/2010,BOLLINGER,16
10/16/2010,BOONE,122
10/16/2010,BUCHANAN,191
10/16/2010,BUTLER,53
10/16/2010,CALDWELL,18
10/16/2010,CALLAWAY,38
10/16/2010,CAMDEN,96
10/16/2010,CAPE GIRARDEAU,90
10/16/2010,CARROLL,10
10/16/2010,CARTER,13
10/16/2010,CASS,102
10/16/2010,CEDAR,11
10/16/2010,CHARITON,12
10/16/2010,CHRISTIAN,82
10/16/2010,CLARK,2
10/16/2010,CLAY,345
10/16/2010,CLINTON,38
10/16/2010,COLE,62
10/16/2010,COOPER,21
10/16/2010,CRAWFORD,50
10/16/2010,DADE,7
10/16/2010,DALLAS,22
10/16/2010,DAVIESS,9
10/16/2010,DEKALB,19
10/16/2010,DENT,29
10/16/2010,DOUGLAS,9
10/16/2010,DUNKLIN,30
10/16/2010,FRANKLIN,194
10/16/2010,GASCONADE,27
10/16/2010,GENTRY,4
10/16/2010,GREENE,280
10/16/2010,GRUNDY,6
10/16/2010,HARRISON,4
10/16/2010,HENRY,22
10/16/2010,HICKORY,17
10/16/2010,HOLT,1
10/16/2010,HOWARD,7
10/16/2010,HOWELL,48
10/16/2010,IRON,15
10/16/2010,JACKSON,1295
10/16/2010,JASPER,151
10/16/2010,JEFFERSON,339
10/16/2010,JOHNSON,49
10/16/2010,KNOX,1
10/16/2010,LACLEDE,66
10/16/2010,LAFAYETTE,45
10/16/2010,LAWRENCE,41
10/16/2010,LEWIS,4
10/16/2010,LINCOLN,100
10/16/2010,LINN,35
10/16/2010,LIVINGSTON,9
10/16/2010,MACON,15
10/16/2010,MADISON,17
10/16/2010,MARIES,13
10/16/2010,MARION,36
10/16/2010,MCDONALD,19
10/16/2010,MERCER,0
10/16/2010,MILLER,50
10/16/2010,MISSISSIPPI,17
10/16/2010,MONITEAU,9
10/16/2010,MONROE,7
10/16/2010,MONTGOMERY,13
10/16/2010,MORGAN,28
10/16/2010,NEW MADRID,17
10/16/2010,NEWTON,73
10/16/2010,NODAWAY,12
10/16/2010,OREGON,8
10/16/2010,OSAGE,14
10/16/2010,OZARK,6
10/16/2010,PEMISCOT,23
10/16/2010,PERRY,16
10/16/2010,PETTIS,53
10/16/2010,PHELPS,42
10/16/2010,PIKE,26
10/16/2010,PLATTE,196
10/16/2010,POLK,32
10/16/2010,PULASKI,31
10/16/2010,PUTNAM,3
10/16/2010,RALLS,13
10/16/2010,RANDOLPH,23
10/16/2010,RAY,30
10/16/2010,REYNOLDS,11
10/16/2010,RIPLEY,18
10/16/2010,SALINE,26
10/16/2010,SCHUYLER,4
10/16/2010,SCOTLAND,4
10/16/2010,SCOTT,54
10/16/2010,SHANNON,9
10/16/2010,SHELBY,5
10/16/2010,ST. CHARLES,485
10/16/2010,ST. CLAIR,12
10/16/2010,ST. FRANCOIS,122
10/16/2010,ST. LOUIS,1550
10/16/2010,ST. LOUIS CITY,550
10/16/2010,STE. GENEVIEVE,21
10/16/2010,STODDARD,35
10/16/2010,STONE,49
10/16/2010,SULLIVAN,4
10/16/2010,TANEY,90
10/16/2010,TEXAS,32
10/16/2010,VERNON,18
10/16/2010,WARREN,79
10/16/2010,WASHINGTON,51
10/16/2010,WAYNE,21
10/16/2010,WEBSTER,33
10/16/2010,WORTH,1
10/16/2010,WRIGHT,11
10/17/2015,ADAIR,11
10/17/2015,ANDREW,16
10/17/2015,ATCHISON,1
10/17/2015,AUDRAIN,13
10/17/2015,BARRY,21
10/17/2015,BARTON,5
10/17/2015,BATES,4
10/17/2015,BENTON,7
10/17/2015,BOLLINGER,7
10/17/2015,BOONE,56
10/17/2015,BUCHANAN,90
10/17/2015,BUTLER,20
10/17/2015,CALDWELL,1
10/17/2015,CALLAWAY,17
10/17/2015,CAMDEN,39
10/17/2015,CAPE GIRARDEAU,40
10/17/2015,CARROLL,2
10/17/2015,CARTER,8
10/17/2015,CASS,33
10/17/2015,CEDAR,8
10/17/2015,CHARITON,4
10/17/2015,CHRISTIAN,39
10/17/2015,CLARK,1
10/17/2015,CLAY,79
10/17/2015,CLINTON,12
10/17/2015,COLE,31
10/17/2015,COOPER,11
10/17/2015,CRAWFORD,16
10/17/2015,DADE,2
10/17/2015,DALLAS,6
10/17/2015,DAVIESS,1
10/17/2015,DEKALB,3
10/17/2015,DENT,21
10/17/2015,DOUGLAS,4
10/17/2015,DUNKLIN,33
10/17/2015,FRANKLIN,66
10/17/2015,GASCONADE,5
10/17/2015,GENTRY,0
10/17/2015,GREENE,160
10/17/2015,GRUNDY,8
10/17/2015,HARRISON,0
10/17/2015,HENRY,21
10/17/2015,HICKORY,10
10/17/2015,HOLT,1
10/17/2015,HOWARD,5
10/17/2015,HOWELL,53
10/17/2015,IRON,11
10/17/2015,JACKSON,396
10/17/2015,JASPER,65
10/17/2015,JEFFERSON,152
10/17/2015,JOHNSON,22
10/17/2015,KNOX,2
10/17/2015,LACLEDE,39
10/17/2015,LAFAYETTE,10
10/17/2015,LAWRENCE,18
10/17/2015,LEWIS,0
10/17/2015,LINCOLN,47
10/17/2015,LINN,23
10/17/2015,LIVINGSTON,3
10/17/2015,MACON,14
10/17/2015,MADISON,2
10/17/2015,MARIES,3
10/17/2015,MARION,14
10/17/2015,MCDONALD,12
10/17/2015,MERCER,3
10/17/2015,MILLER,20
10/17/2015,MISSISSIPPI,12
10/17/2015,MONITEAU,6
10/17/2015,MONROE,2
10/17/2015,MONTGOMERY,8
10/17/2015,MORGAN,12
10/17/2015,NEW MADRID,16
10/17/2015,NEWTON,28
10/17/2015,NODAWAY,4
10/17/2015,OREGON,6
10/17/2015,OSAGE,2
10/17/2015,OZARK,13
10/17/2015,PEMISCOT,14
10/17/2015,PERRY,9
10/17/2015,PETTIS,16
10/17/2015,PHELPS,16
10/17/2015,PIKE,13
10/17/2015,PLATTE,34
10/17/2015,POLK,17
10/17/2015,PULASKI,13
10/17/2015,PUTNAM,2
10/17/2015,RALLS,5
10/17/2015,RANDOLPH,17
10/17/2015,RAY,12
10/17/2015,REYNOLDS,4
10/17/2015,RIPLEY,9
10/17/2015,SALINE,14
10/17/2015,SCHUYLER,3
10/17/2015,SCOTLAND,1
10/17/2015,SCOTT,33
10/17/2015,SHANNON,16
10/17/2015,SHELBY,2
10/17/2015,ST. CHARLES,299
10/17/2015,ST. CLAIR,6
10/17/2015,ST. FRANCOIS,46
10/17/2015,ST. LOUIS,707
10/17/2015,ST. LOUIS CITY,310
10/17/2015,STE. GENEVIEVE,13
10/17/2015,STODDARD,22
10/17/2015,STONE,16
10/17/2015,SULLIVAN,5
10/17/2015,TANEY,46
10/17/2015,TEXAS,8
10/17/2015,VERNON,8
10/17/2015,WARREN,29
10/17/2015,WASHINGTON,21
10/17/2015,WAYNE,10
10/17/2015,WEBSTER,19
10/17/2015,WORTH,0
10/17/2015,WRIGHT,8
10/18/2014,ADAIR,11
10/18/2014,ANDREW,12
10/18/2014,ATCHISON,0
10/18/2014,AUDRAIN,10
10/18/2014,BARRY,21
10/18/2014,BARTON,6
10/18/2014,BATES,11
10/18/2014,BENTON,9
10/18/2014,BOLLINGER,17
10/18/2014,BOONE,71
10/18/2014,BUCHANAN,61
10/18/2014,BUTLER,20
10/18/2014,CALDWELL,7
10/18/2014,CALLAWAY,25
10/18/2014,CAMDEN,53
10/18/2014,CAPE GIRARDEAU,60
10/18/2014,CARROLL,6
10/18/2014,CARTER,4
10/18/2014,CASS,52
10/18/2014,CEDAR,5
10/18/2014,CHARITON,5
10/18/2014,CHRISTIAN,58
10/18/2014,CLARK,0
10/18/2014,CLAY,140
10/18/2014,CLINTON,13
10/18/2014,COLE,47
10/18/2014,COOPER,15
10/18/2014,CRAWFORD,27
10/18/2014,DADE,6
10/18/2014,DALLAS,6
10/18/2014,DAVIESS,6
10/18/2014,DEKALB,11
10/18/2014,DENT,24
10/18/2014,DOUGLAS,7
10/18/2014,DUNKLIN,21
10/18/2014,FRANKLIN,113
10/18/2014,GASCONADE,11
10/18/2014,GENTRY,2
10/18/2014,GREENE,196
10/18/2014,GRUNDY,2
10/18/2014,HARRISON,3
10/18/2014,HENRY,16
10/18/2014,HICKORY,5
10/18/2014,HOLT,2
10/18/2014,HOWARD,5
10/18/2014,HOWELL,21
10/18/2014,IRON,6
10/18/2014,JACKSON,654
10/18/2014,JASPER,65
10/18/2014,JEFFERSON,211
10/18/2014,JOHNSON,24
10/18/2014,KNOX,1
10/18/2014,LACLEDE,45
10/18/2014,LAFAYETTE,20
10/18/2014,LAWRENCE,21
10/18/2014,LEWIS,3
10/18/2014,LINCOLN,59
10/18/2014,LINN,8
10/18/2014,LIVINGSTON,4
10/18/2014,MACON,7
10/18/2014,MADISON,7
10/18/2014,MARIES,9
10/18/2014,MARION,18
10/18/2014,MCDONALD,8
10/18/2014,MERCER,0
10/18/2014,MILLER,18
10/18/2014,MISSISSIPPI,14
10/18/2014,MONITEAU,7
10/18/2014,MONROE,6
10/18/2014,MONTGOMERY,7
10/18/2014,MORGAN,13
10/18/2014,NEW MADRID,17
10/18/2014,NEWTON,26
10/18/2014,NODAWAY,5
10/18/2014,OREGON,7
10/18/2014,OSAGE,5
10/18/2014,OZARK,8
10/18/2014,PEMISCOT,10
10/18/2014,PERRY,15
10/18/2014,PETTIS,36
10/18/2014,PHELPS,31
10/18/2014,PIKE,21
10/18/2014,PLATTE,58
10/18/2014,POLK,17
10/18/2014,PULASKI,21
10/18/2014,PUTNAM,3
10/18/2014,RALLS,10
10/18/2014,RANDOLPH,21
10/18/2014,RAY,22
10/18/2014,REYNOLDS,4
10/18/2014,RIPLEY,15
10/18/2014,SALINE,11
10/18/2014,SCHUYLER,3
10/18/2014,SCOTLAND,8
10/18/2014,SCOTT,48
10/18/2014,SHANNON,8
10/18/2014,SHELBY,2
10/18/2014,ST. CHARLES,369
10/18/2014,ST. CLAIR,6
10/18/2014,ST. FRANCOIS,48
10/18/2014,ST. LOUIS,755
10/18/2014,ST. LOUIS CITY,254
10/18/2014,STE. GENEVIEVE,17
10/18/2014,STODDARD,25
10/18/2014,STONE,31
10/18/2014,SULLIVAN,3
10/18/2014,TANEY,54
10/18/2014,TEXAS,18
10/18/2014,VERNON,6
10/18/2014,WARREN,40
10/18/2014,WASHINGTON,34
10/18/2014,WAYNE,11
10/18/2014,WEBSTER,24
10/18/2014,WORTH,1
10/18/2014,WRIGHT,10
10/19/2013,ADAIR,9
10/19/2013,ANDREW,13
10/19/2013,ATCHISON,4
10/19/2013,AUDRAIN,17
10/19/2013,BARRY,14
10/19/2013,BARTON,4
10/19/2013,BATES,10
10/19/2013,BENTON,20
10/19/2013,BOLLINGER,10
10/19/2013,BOONE,77
10/19/2013,BUCHANAN,110
10/19/2013,BUTLER,41
10/19/2013,CALDWELL,9
10/19/2013,CALLAWAY,53
10/19/2013,CAMDEN,47
10/19/2013,CAPE GIRARDEAU,71
10/19/2013,CARROLL,8
10/19/2013,CARTER,7
10/19/2013,CASS,66
10/19/2013,CEDAR,10
10/19/2013,CHARITON,8
10/19/2013,CHRISTIAN,43
10/19/2013,CLARK,2
10/19/2013,CLAY,194
10/19/2013,CLINTON,14
10/19/2013,COLE,96
10/19/2013,COOPER,10
10/19/2013,CRAWFORD,38
10/19/2013,DADE,8
10/19/2013,DALLAS,5
10/19/2013,DAVIESS,4
10/19/2013,DEKALB,10
10/19/2013,DENT,9
10/19/2013,DOUGLAS,8
10/19/2013,DUNKLIN,22
10/19/2013,FRANKLIN,117
10/19/2013,GASCONADE,15
10/19/2013,GENTRY,8
10/19/2013,GREENE,189
10/19/2013,GRUNDY,8
10/19/2013,HARRISON,6
10/19/2013,HENRY,19
10/19/2013,HICKORY,1
10/19/2013,HOLT,1
10/19/2013,HOWARD,7
10/19/2013,HOWELL,32
10/19/2013,IRON,11
10/19/2013,JACKSON,636
10/19/2013,JASPER,74
10/19/2013,JEFFERSON,222
10/19/2013,JOHNSON,24
10/19/2013,KNOX,1
10/19/2013,LACLEDE,41
10/19/2013,LAFAYETTE,17
10/19/2013,LAWRENCE,26
10/19/2013,LEWIS,1
10/19/2013,LINCOLN,52
10/19/2013,LINN,33
10/19/2013,LIVINGSTON,10
10/19/2013,MACON,13
10/19/2013,MADISON,7
10/19/2013,MARIES,15
10/19/2013,MARION,20
10/19/2013,MCDONALD,12
10/19/2013,MERCER,3
10/19/2013,MILLER,29
10/19/2013,MISSISSIPPI,17
10/19/2013,MONITEAU,15
10/19/2013,MONROE,4
10/19/2013,MONTGOMERY,7
10/19/2013,MORGAN,24
10/19/2013,NEW MADRID,17
10/19/2013,NEWTON,36
10/19/2013,NODAWAY,20
10/19/2013,OREGON,12
10/19/2013,OSAGE,8
10/19/2013,OZARK,15
10/19/2013,PEMISCOT,18
10/19/2013,PERRY,19
10/19/2013,PETTIS,30
10/19/2013,PHELPS,37
10/19/2013,PIKE,15
10/19/2013,PLATTE,73
10/19/2013,POLK,15
10/19/2013,PULASKI,23
10/19/2013,PUTNAM,3
10/19/2013,RALLS,5
10/19/2013,RANDOLPH,19
10/19/2013,RAY,19
10/19/2013,REYNOLDS,8
10/19/2013,RIPLEY,10
10/19/2013,SALINE,11
10/19/2013,SCHUYLER,1
10/19/2013,SCOTLAND,0
10/19/2013,SCOTT,40
10/19/2013,SHANNON,6
10/19/2013,SHELBY,6
10/19/2013,ST. CHARLES,426
10/19/2013,ST. CLAIR,4
10/19/2013,ST. FRANCOIS,55
10/19/2013,ST. LOUIS,889
10/19/2013,ST. LOUIS CITY,332
10/19/2013,STE. GENEVIEVE,15
10/19/2013,STODDARD,29
10/19/2013,STONE,27
10/19/2013,SULLIVAN,1
10/19/2013,TANEY,51
10/19/2013,TEXAS,23
10/19/2013,VERNON,14
10/19/2013,WARREN,32
10/19/2013,WASHINGTON,38
10/19/2013,WAYNE,10
10/19/2013,WEBSTER,29
10/19/2013,WORTH,1
10/19/2013,WRIGHT,10
10/19/2019,Adair,7
10/19/2019,Andrew,2
10/19/2019,Atchison,1
10/19/2019,Audrain,5
10/19/2019,Barry,9
10/19/2019,Barton,3
10/19/2019,Bates,0
10/19/2019,Benton,7
10/19/2019,Bollinger,6
10/19/2019,Boone,46
10/19/2019,Buchanan,29
10/19/2019,Butler,13
10/19/2019,Caldwell,3
10/19/2019,Callaway,14
10/19/2019,Camden,21
10/19/2019,Cape Girardeau,22
10/19/2019,Carroll,7
10/19/2019,Carter,0
10/19/2019,Cass,23
10/19/2019,Cedar,4
10/19/2019,Certified Mail,0
10/19/2019,Chariton,3
10/19/2019,Christian,28
10/19/2019,Clark,1
10/19/2019,Clay,92
10/19/2019,Clinton,9
10/19/2019,Cole,31
10/19/2019,Cooper,4
10/19/2019,Crawford,9
10/19/2019,Dade,0
10/19/2019,Dallas,7
10/19/2019,Daviess,2
10/19/2019,DeKalb,3
10/19/2019,Dent,5
10/19/2019,Douglas,2
10/19/2019,Dunklin,6
10/19/2019,Franklin,69
10/19/2019,Gasconade,10
10/19/2019,Gentry,4
10/19/2019,Greene,77
10/19/2019,Grundy,4
10/19/2019,Harrison,1
10/19/2019,Henry,6
10/19/2019,Hickory,3
10/19/2019,Holt,0
10/19/2019,Howard,5
10/19/2019,Howell,9
10/19/2019,Iron,4
10/19/2019,Jackson,255
10/19/2019,Jasper,40
10/19/2019,Jefferson,89
10/19/2019,Johnson,9
10/19/2019,Knox,1
10/19/2019,Laclede,19
10/19/2019,Lafayette,11
10/19/2019,Lawrence,12
10/19/2019,Lewis,0
10/19/2019,Lincoln,24
10/19/2019,Linn,2
10/19/2019,Livingston,5
10/19/2019,Macon,2
10/19/2019,Madison,8
10/19/2019,Maries,2
10/19/2019,Marion,8
10/19/2019,McDonald,6
10/19/2019,Mercer,2
10/19/2019,Miller,19
10/19/2019,Mississippi,8
10/19/2019,Moniteau,4
10/19/2019,Monroe,5
10/19/2019,Montgomery,3
10/19/2019,Morgan,11
10/19/2019,New Madrid,7
10/19/2019,Newton,5
10/19/2019,Nodaway,2
10/19/2019,Oregon,2
10/19/2019,Osage,3
10/19/2019,Ozark,4
10/19/2019,Pemiscot,5
10/19/2019,Perry,3
10/19/2019,Pettis,15
10/19/2019,Phelps,13
10/19/2019,Pike,11
10/19/2019,Platte,30
10/19/2019,Polk,10
10/19/2019,Pulaski,13
10/19/2019,Putnam,0
10/19/2019,Ralls,5
10/19/2019,Randolph,6
10/19/2019,Ray,1
10/19/2019,Reynolds,3
10/19/2019,Ripley,3
10/19/2019,Saline,4
10/19/2019,Schuyler,0
10/19/2019,Scotland,0
10/19/2019,Scott,16
10/19/2019,Shannon,4
10/19/2019,Shelby,2
10/19/2019,St. Charles,146
10/19/2019,St. Clair,1
10/19/2019,St. Francois,24
10/19/2019,St. Louis,357
10/19/2019,St. Louis City,167
10/19/2019,Ste. Genevieve,5
10/19/2019,Stoddard,11
10/19/2019,Stone,20
10/19/2019,Sullivan,0
10/19/2019,Taney,26
10/19/2019,Texas,8
10/19/2019,Vernon,8
10/19/2019,Warren,16
10/19/2019,Washington,9
10/19/2019,Wayne,3
10/19/2019,Webster,9
10/19/2019,Worth,1
10/19/2019,Wright,9
10/20/2012,ADAIR,9
10/20/2012,ANDREW,12
10/20/2012,ATCHISON,2
10/20/2012,AUDRAIN,14
10/20/2012,BARRY,21
10/20/2012,BARTON,8
10/20/2012,BATES,18
10/20/2012,BENTON,11
10/20/2012,BOLLINGER,7
10/20/2012,BOONE,93
10/20/2012,BUCHANAN,122
10/20/2012,BUTLER,42
10/20/2012,CALDWELL,12
10/20/2012,CALLAWAY,44
10/20/2012,CAMDEN,82
10/20/2012,CAPE GIRARDEAU,65
10/20/2012,CARROLL,7
10/20/2012,CARTER,3
10/20/2012,CASS,74
10/20/2012,CEDAR,8
10/20/2012,CHARITON,3
10/20/2012,CHRISTIAN,60
10/20/2012,CLARK,3
10/20/2012,CLAY,214
10/20/2012,CLINTON,22
10/20/2012,COLE,65
10/20/2012,COOPER,14
10/20/2012,CRAWFORD,26
10/20/2012,DADE,6
10/20/2012,DALLAS,11
10/20/2012,DAVIESS,4
10/20/2012,DEKALB,10
10/20/2012,DENT,13
10/20/2012,DOUGLAS,13
10/20/2012,DUNKLIN,34
10/20/2012,FRANKLIN,137
10/20/2012,GASCONADE,25
10/20/2012,GENTRY,8
10/20/2012,GREENE,213
10/20/2012,GRUNDY,6
10/20/2012,HARRISON,2
10/20/2012,HENRY,26
10/20/2012,HICKORY,11
10/20/2012,HOLT,4
10/20/2012,HOWARD,6
10/20/2012,HOWELL,30
10/20/2012,IRON,17
10/20/2012,JACKSON,812
10/20/2012,JASPER,83
10/20/2012,JEFFERSON,263
10/20/2012,JOHNSON,56
10/20/2012,KNOX,2
10/20/2012,LACLEDE,50
10/20/2012,LAFAYETTE,23
10/20/2012,LAWRENCE,38
10/20/2012,LEWIS,7
10/20/2012,LINCOLN,69
10/20/2012,LINN,11
10/20/2012,LIVINGSTON,7
10/20/2012,MACON,8
10/20/2012,MADISON,11
10/20/2012,MARIES,7
10/20/2012,MARION,23
10/20/2012,MCDONALD,10
10/20/2012,MERCER,1
10/20/2012,MILLER,58
10/20/2012,MISSISSIPPI,22
10/20/2012,MONITEAU,25
10/20/2012,MONROE,7
10/20/2012,MONTGOMERY,9
10/20/2012,MORGAN,26
10/20/2012,NEW MADRID,20
10/20/2012,NEWTON,51
10/20/2012,NODAWAY,8
10/20/2012,OREGON,10
10/20/2012,OSAGE,11
10/20/2012,OZARK,5
10/20/2012,PEMISCOT,12
10/20/2012,PERRY,9
10/20/2012,PETTIS,29
10/20/2012,PHELPS,37
10/20/2012,PIKE,13
10/20/2012,PLATTE,77
10/20/2012,POLK,18
10/20/2012,PULASKI,41
10/20/2012,PUTNAM,4
10/20/2012,RALLS,11
10/20/2012,RANDOLPH,24
10/20/2012,RAY,25
10/20/2012,REYNOLDS,6
10/20/2012,RIPLEY,7
10/20/2012,SALINE,16
10/20/2012,SCHUYLER,2
10/20/2012,SCOTLAND,0
10/20/2012,SCOTT,54
10/20/2012,SHANNON,7
10/20/2012,SHELBY,2
10/20/2012,ST. CHARLES,325
10/20/2012,ST. CLAIR,4
10/20/2012,ST. FRANCOIS,73
10/20/2012,ST. LOUIS,959
10/20/2012,ST. LOUIS CITY,433
10/20/2012,STE. GENEVIEVE,15
10/20/2012,STODDARD,27
10/20/2012,STONE,44
10/20/2012,SULLIVAN,5
10/20/2012,TANEY,71
10/20/2012,TEXAS,27
10/20/2012,VERNON,17
10/20/2012,WARREN,52
10/20/2012,WASHINGTON,35
10/20/2012,WAYNE,13
10/20/2012,WEBSTER,30
10/20/2012,WORTH,0
10/20/2012,WRIGHT,15
10/20/2018,Adair,9
10/20/2018,Andrew,4
10/20/2018,Atchison,1
10/20/2018,Audrain,9
10/20/2018,Barry,6
10/20/2018,Barton,3
10/20/2018,Bates,6
10/20/2018,Benton,12
10/20/2018,Bollinger,7
10/20/2018,Boone,57
10/20/2018,Buchanan,39
10/20/2018,Butler,20
10/20/2018,Caldwell,7
10/20/2018,Callaway,14
10/20/2018,Camden,30
10/20/2018,Cape Girardeau,23
10/20/2018,Carroll,4
10/20/2018,Carter,3
10/20/2018,Cass,44
10/20/2018,Cedar,7
10/20/2018,Chariton,3
10/20/2018,Christian,24
10/20/2018,Clark,2
10/20/2018,Clay,106
10/20/2018,Clinton,16
10/20/2018,Cole,18
10/20/2018,Cooper,6
10/20/2018,Crawford,10
10/20/2018,Dade,0
10/20/2018,Dallas,5
10/20/2018,Daviess,4
10/20/2018,DeKalb,4
10/20/2018,Dent,3
10/20/2018,Douglas,6
10/20/2018,Dunklin,7
10/20/2018,Franklin,33
10/20/2018,Gasconade,5
10/20/2018,Gentry,0
10/20/2018,Greene,81
10/20/2018,Grundy,2
10/20/2018,Harrison,1
10/20/2018,Henry,7
10/20/2018,Hickory,3
10/20/2018,Holt,0
10/20/2018,Howard,4
10/20/2018,Howell,13
10/20/2018,Iron,4
10/20/2018,Jackson,342
10/20/2018,Jasper,30
10/20/2018,Jefferson,95
10/20/2018,Johnson,17
10/20/2018,Knox,0
10/20/2018,Laclede,22
10/20/2018,Lafayette,19
10/20/2018,Lawrence,9
10/20/2018,Lewis,2
10/20/2018,Lincoln,25
10/20/2018,Linn,3
10/20/2018,Livingston,4
10/20/2018,Macon,7
10/20/2018,Madison,4
10/20/2018,Maries,7
10/20/2018,Marion,9
10/20/2018,McDonald,2
10/20/2018,Mercer,1
10/20/2018,Miller,16
10/20/2018,Mississippi,5
10/20/2018,Moniteau,4
10/20/2018,Monroe,1
10/20/2018,Montgomery,2
10/20/2018,Morgan,5
10/20/2018,New Madrid,12
10/20/2018,Newton,14
10/20/2018,Nodaway,2
10/20/2018,Oregon,2
10/20/2018,Osage,1
10/20/2018,Ozark,0
10/20/2018,Pemiscot,8
10/20/2018,Perry,5
10/20/2018,Pettis,15
10/20/2018,Phelps,9
10/20/2018,Pike,6
10/20/2018,Platte,36
10/20/2018,Polk,9
10/20/2018,Pulaski,9
10/20/2018,Putnam,0
10/20/2018,Ralls,2
10/20/2018,Randolph,10
10/20/2018,Ray,28
10/20/2018,Reynolds,1
10/20/2018,Ripley,13
10/20/2018,Saline,5
10/20/2018,Schuyler,0
10/20/2018,Scotland,0
10/20/2018,Scott,31
10/20/2018,Shannon,6
10/20/2018,Shelby,5
10/20/2018,St. Charles,206
10/20/2018,St. Clair,4
10/20/2018,St. Francois,35
10/20/2018,St. Louis,413
10/20/2018,St. Louis City,203
10/20/2018,Ste. Genevieve,3
10/20/2018,Stoddard,18
10/20/2018,Stone,23
10/20/2018,Sullivan,4
10/20/2018,Taney,26
10/20/2018,Texas,18
10/20/2018,Vernon,7
10/20/2018,Warren,19
10/20/2018,Washington,13
10/20/2018,Wayne,4
10/20/2018,Webster,8
10/20/2018,Worth,1
10/20/2018,Wright,2
10/21/2017,Adair,9
10/21/2017,Andrew,3
10/21/2017,Atchison,1
10/21/2017,Audrain,3
10/21/2017,Barry,8
10/21/2017,Barton,4
10/21/2017,Bates,5
10/21/2017,Benton,4
10/21/2017,Bollinger,7
10/21/2017,Boone,42
10/21/2017,Buchanan,36
10/21/2017,Butler,15
10/21/2017,Caldwell,13
10/21/2017,Callaway,11
10/21/2017,Camden,25
10/21/2017,Cape Girardeau,31
10/21/2017,Carroll,4
10/21/2017,Carter,4
10/21/2017,Cass,47
10/21/2017,Cedar,2
10/21/2017,Chariton,0
10/21/2017,Christian,24
10/21/2017,Clark,1
10/21/2017,Clay,417
10/21/2017,Clinton,26
10/21/2017,Cole,20
10/21/2017,Cooper,4
10/21/2017,Crawford,17
10/21/2017,Dade,1
10/21/2017,Dallas,7
10/21/2017,Daviess,7
10/21/2017,DeKalb,4
10/21/2017,Dent,4
10/21/2017,Douglas,7
10/21/2017,Dunklin,13
10/21/2017,Franklin,55
10/21/2017,Gasconade,4
10/21/2017,Gentry,0
10/21/2017,Greene,83
10/21/2017,Grundy,4
10/21/2017,Harrison,4
10/21/2017,Henry,13
10/21/2017,Hickory,3
10/21/2017,Holt,0
10/21/2017,Howard,1
10/21/2017,Howell,10
10/21/2017,Iron,5
10/21/2017,Jackson,559
10/21/2017,Jasper,48
10/21/2017,Jefferson,113
10/21/2017,Johnson,26
10/21/2017,Knox,2
10/21/2017,Laclede,17
